id,country,year,sex,age,population,country-year, gdp_for_year($) ,gdp_per_capita ($),suicides_no,generation
5657,Colombia,1986,female,5-14 years,3431600,Colombia1986,"34,94,24,89,684",1366,10,Generation X
5658,Colombia,1986,male,5-14 years,3517300,Colombia1986,"34,94,24,89,684",1366,10,Generation X
5659,Colombia,1986,female,75+ years,177700,Colombia1986,"34,94,24,89,684",1366,0,G.I. Generation
5660,Colombia,1987,male,15-24 years,3533143,Colombia1987,"36,37,33,07,085",1299,301,Generation X
5661,Colombia,1987,male,55-74 years,1044703,Colombia1987,"36,37,33,07,085",1299,86,G.I. Generation
5662,Colombia,1987,male,75+ years,183612,Colombia1987,"36,37,33,07,085",1299,14,G.I. Generation
5663,Colombia,1987,male,25-34 years,2615813,Colombia1987,"36,37,33,07,085",1299,192,Boomers
5664,Colombia,1987,male,35-54 years,2567656,Colombia1987,"36,37,33,07,085",1299,147,Silent
5665,Colombia,1987,female,15-24 years,3468807,Colombia1987,"36,37,33,07,085",1299,118,Generation X
5666,Colombia,1987,female,25-34 years,2651735,Colombia1987,"36,37,33,07,085",1299,29,Boomers
5667,Colombia,1987,female,35-54 years,2755678,Colombia1987,"36,37,33,07,085",1299,27,Silent
5668,Colombia,1987,female,55-74 years,1210423,Colombia1987,"36,37,33,07,085",1299,10,G.I. Generation
5669,Colombia,1987,female,75+ years,257621,Colombia1987,"36,37,33,07,085",1299,2,G.I. Generation
5670,Colombia,1987,male,5-14 years,3924075,Colombia1987,"36,37,33,07,085",1299,16,Generation X
5671,Colombia,1987,female,5-14 years,3796166,Colombia1987,"36,37,33,07,085",1299,9,Generation X
5672,Colombia,1988,male,75+ years,190910,Colombia1988,"39,21,25,50,050",1369,27,G.I. Generation
5673,Colombia,1988,male,25-34 years,2696739,Colombia1988,"39,21,25,50,050",1369,214,Boomers
5674,Colombia,1988,male,55-74 years,1069673,Colombia1988,"39,21,25,50,050",1369,83,G.I. Generation
5675,Colombia,1988,male,15-24 years,3543715,Colombia1988,"39,21,25,50,050",1369,243,Generation X
5676,Colombia,1988,male,35-54 years,2682795,Colombia1988,"39,21,25,50,050",1369,160,Silent
5677,Colombia,1988,female,15-24 years,3480840,Colombia1988,"39,21,25,50,050",1369,85,Generation X
5678,Colombia,1988,female,75+ years,268303,Colombia1988,"39,21,25,50,050",1369,6,G.I. Generation
5679,Colombia,1988,female,25-34 years,2734383,Colombia1988,"39,21,25,50,050",1369,41,Boomers
5680,Colombia,1988,female,35-54 years,2877134,Colombia1988,"39,21,25,50,050",1369,26,Silent
5681,Colombia,1988,male,5-14 years,3998496,Colombia1988,"39,21,25,50,050",1369,14,Generation X
5682,Colombia,1988,female,55-74 years,1240926,Colombia1988,"39,21,25,50,050",1369,4,G.I. Generation
5683,Colombia,1988,female,5-14 years,3865587,Colombia1988,"39,21,25,50,050",1369,9,Generation X
5684,Colombia,1989,male,75+ years,197086,Colombia1989,"39,54,00,80,200",1350,17,G.I. Generation
5685,Colombia,1989,male,55-74 years,1096341,Colombia1989,"39,54,00,80,200",1350,87,G.I. Generation
5686,Colombia,1989,male,25-34 years,2777676,Colombia1989,"39,54,00,80,200",1350,194,Boomers
5687,Colombia,1989,male,35-54 years,2802188,Colombia1989,"39,54,00,80,200",1350,152,Silent
5688,Colombia,1989,male,15-24 years,3551741,Colombia1989,"39,54,00,80,200",1350,191,Generation X
5689,Colombia,1989,female,15-24 years,3489146,Colombia1989,"39,54,00,80,200",1350,78,Generation X
5690,Colombia,1989,female,25-34 years,2817903,Colombia1989,"39,54,00,80,200",1350,45,Boomers
5691,Colombia,1989,female,75+ years,278074,Colombia1989,"39,54,00,80,200",1350,4,G.I. Generation
5692,Colombia,1989,female,35-54 years,3003700,Colombia1989,"39,54,00,80,200",1350,34,Silent
5693,Colombia,1989,female,5-14 years,3932480,Colombia1989,"39,54,00,80,200",1350,13,Generation X
5694,Colombia,1989,female,55-74 years,1273639,Colombia1989,"39,54,00,80,200",1350,4,G.I. Generation
5695,Colombia,1989,male,5-14 years,4069855,Colombia1989,"39,54,00,80,200",1350,12,Generation X
5696,Colombia,1990,male,75+ years,202048,Colombia1990,"40,27,42,04,595",1346,21,G.I. Generation
5697,Colombia,1990,male,55-74 years,1124943,Colombia1990,"40,27,42,04,595",1346,85,G.I. Generation
5698,Colombia,1990,male,15-24 years,3562908,Colombia1990,"40,27,42,04,595",1346,220,Generation X
5699,Colombia,1990,male,25-34 years,2859281,Colombia1990,"40,27,42,04,595",1346,174,Boomers
5700,Colombia,1990,male,35-54 years,2924679,Colombia1990,"40,27,42,04,595",1346,153,Silent
5701,Colombia,1990,female,15-24 years,3499435,Colombia1990,"40,27,42,04,595",1346,95,Generation X
5702,Colombia,1990,female,25-34 years,2902786,Colombia1990,"40,27,42,04,595",1346,41,Boomers
5703,Colombia,1990,female,35-54 years,3134518,Colombia1990,"40,27,42,04,595",1346,40,Silent
5704,Colombia,1990,female,55-74 years,1308768,Colombia1990,"40,27,42,04,595",1346,14,G.I. Generation
5705,Colombia,1990,female,75+ years,286894,Colombia1990,"40,27,42,04,595",1346,3,G.I. Generation
5706,Colombia,1990,male,5-14 years,4132729,Colombia1990,"40,27,42,04,595",1346,12,Generation X
5707,Colombia,1990,female,5-14 years,3991984,Colombia1990,"40,27,42,04,595",1346,7,Generation X
5708,Colombia,1991,male,15-24 years,3569610,Colombia1991,"41,23,95,51,378",1348,280,Generation X
5709,Colombia,1991,male,55-74 years,1152018,Colombia1991,"41,23,95,51,378",1348,89,Silent
5710,Colombia,1991,male,25-34 years,2944422,Colombia1991,"41,23,95,51,378",1348,216,Boomers
5711,Colombia,1991,male,75+ years,210787,Colombia1991,"41,23,95,51,378",1348,14,G.I. Generation
5712,Colombia,1991,male,35-54 years,3053490,Colombia1991,"41,23,95,51,378",1348,175,Boomers
5713,Colombia,1991,female,15-24 years,3511813,Colombia1991,"41,23,95,51,378",1348,100,Generation X
5714,Colombia,1991,female,25-34 years,2991721,Colombia1991,"41,23,95,51,378",1348,54,Boomers
5715,Colombia,1991,female,35-54 years,3271390,Colombia1991,"41,23,95,51,378",1348,36,Boomers
5716,Colombia,1991,female,75+ years,298517,Colombia1991,"41,23,95,51,378",1348,3,G.I. Generation
5717,Colombia,1991,female,55-74 years,1341052,Colombia1991,"41,23,95,51,378",1348,10,Silent
5718,Colombia,1991,male,5-14 years,4191827,Colombia1991,"41,23,95,51,378",1348,24,Millenials
5719,Colombia,1991,female,5-14 years,4047531,Colombia1991,"41,23,95,51,378",1348,9,Millenials
5720,Colombia,1992,male,55-74 years,1154900,Colombia1992,"49,27,95,85,355",1664,108,Silent
5721,Colombia,1992,male,75+ years,215800,Colombia1992,"49,27,95,85,355",1664,20,G.I. Generation
5722,Colombia,1992,male,25-34 years,2922400,Colombia1992,"49,27,95,85,355",1664,251,Boomers
5723,Colombia,1992,male,15-24 years,3373400,Colombia1992,"49,27,95,85,355",1664,274,Generation X
5724,Colombia,1992,male,35-54 years,3058800,Colombia1992,"49,27,95,85,355",1664,180,Boomers
5725,Colombia,1992,female,15-24 years,3331300,Colombia1992,"49,27,95,85,355",1664,111,Generation X
5726,Colombia,1992,female,25-34 years,2997700,Colombia1992,"49,27,95,85,355",1664,53,Boomers
5727,Colombia,1992,female,35-54 years,3267600,Colombia1992,"49,27,95,85,355",1664,48,Boomers
5728,Colombia,1992,female,55-74 years,1315300,Colombia1992,"49,27,95,85,355",1664,6,Silent
5729,Colombia,1992,female,5-14 years,3786400,Colombia1992,"49,27,95,85,355",1664,17,Millenials
5730,Colombia,1992,male,5-14 years,3917400,Colombia1992,"49,27,95,85,355",1664,17,Millenials
5731,Colombia,1992,female,75+ years,274400,Colombia1992,"49,27,95,85,355",1664,1,G.I. Generation
5732,Colombia,1993,male,75+ years,222900,Colombia1993,"55,80,25,38,219",1845,22,G.I. Generation
5733,Colombia,1993,male,55-74 years,1184100,Colombia1993,"55,80,25,38,219",1845,108,Silent
5734,Colombia,1993,male,15-24 years,3377300,Colombia1993,"55,80,25,38,219",1845,279,Generation X
5735,Colombia,1993,male,25-34 years,3015600,Colombia1993,"55,80,25,38,219",1845,226,Boomers
5736,Colombia,1993,male,35-54 years,3186600,Colombia1993,"55,80,25,38,219",1845,215,Boomers
5737,Colombia,1993,female,15-24 years,3332600,Colombia1993,"55,80,25,38,219",1845,101,Generation X
5738,Colombia,1993,female,25-34 years,3088400,Colombia1993,"55,80,25,38,219",1845,53,Boomers
5739,Colombia,1993,female,55-74 years,1348500,Colombia1993,"55,80,25,38,219",1845,16,Silent
5740,Colombia,1993,female,35-54 years,3406300,Colombia1993,"55,80,25,38,219",1845,36,Boomers
5741,Colombia,1993,male,5-14 years,3965600,Colombia1993,"55,80,25,38,219",1845,21,Millenials
5742,Colombia,1993,female,5-14 years,3830500,Colombia1993,"55,80,25,38,219",1845,8,Millenials
5743,Colombia,1993,female,75+ years,283800,Colombia1993,"55,80,25,38,219",1845,0,G.I. Generation
5744,Colombia,1994,male,75+ years,230500,Colombia1994,"81,70,35,00,846",2646,31,G.I. Generation
5745,Colombia,1994,male,15-24 years,3391100,Colombia1994,"81,70,35,00,846",2646,313,Generation X
5746,Colombia,1994,male,55-74 years,1214600,Colombia1994,"81,70,35,00,846",2646,110,Silent
5747,Colombia,1994,male,25-34 years,3094400,Colombia1994,"81,70,35,00,846",2646,247,Boomers
5748,Colombia,1994,male,35-54 years,3320000,Colombia1994,"81,70,35,00,846",2646,216,Boomers
5749,Colombia,1994,female,15-24 years,3343400,Colombia1994,"81,70,35,00,846",2646,130,Generation X
5750,Colombia,1994,female,25-34 years,3164600,Colombia1994,"81,70,35,00,846",2646,59,Boomers
5751,Colombia,1994,female,55-74 years,1382700,Colombia1994,"81,70,35,00,846",2646,19,Silent
5752,Colombia,1994,female,35-54 years,3551000,Colombia1994,"81,70,35,00,846",2646,44,Boomers
5753,Colombia,1994,female,75+ years,293900,Colombia1994,"81,70,35,00,846",2646,2,G.I. Generation
5754,Colombia,1994,female,5-14 years,3874700,Colombia1994,"81,70,35,00,846",2646,14,Millenials
5755,Colombia,1994,male,5-14 years,4013700,Colombia1994,"81,70,35,00,846",2646,13,Millenials
5756,Colombia,1995,male,75+ years,237128,Colombia1995,"92,50,72,79,383",2796,27,G.I. Generation
5757,Colombia,1995,male,55-74 years,1280826,Colombia1995,"92,50,72,79,383",2796,110,Silent
5758,Colombia,1995,male,25-34 years,3221761,Colombia1995,"92,50,72,79,383",2796,253,Generation X
5759,Colombia,1995,male,15-24 years,3657416,Colombia1995,"92,50,72,79,383",2796,271,Generation X
5760,Colombia,1995,male,35-54 years,3599535,Colombia1995,"92,50,72,79,383",2796,213,Boomers
5761,Colombia,1995,female,15-24 years,3602418,Colombia1995,"92,50,72,79,383",2796,116,Generation X
5762,Colombia,1995,female,25-34 years,3296038,Colombia1995,"92,50,72,79,383",2796,55,Generation X
5763,Colombia,1995,female,35-54 years,3860918,Colombia1995,"92,50,72,79,383",2796,63,Boomers
5764,Colombia,1995,female,55-74 years,1495950,Colombia1995,"92,50,72,79,383",2796,16,Silent
5765,Colombia,1995,male,5-14 years,4330243,Colombia1995,"92,50,72,79,383",2796,15,Millenials
5766,Colombia,1995,female,75+ years,337540,Colombia1995,"92,50,72,79,383",2796,1,G.I. Generation
5767,Colombia,1995,female,5-14 years,4171126,Colombia1995,"92,50,72,79,383",2796,10,Millenials
5768,Colombia,1996,male,75+ years,248909,Colombia1996,"97,16,01,09,278",2883,33,G.I. Generation
5769,Colombia,1996,male,55-74 years,1313132,Colombia1996,"97,16,01,09,278",2883,124,Silent
5770,Colombia,1996,male,15-24 years,3707736,Colombia1996,"97,16,01,09,278",2883,289,Generation X
5771,Colombia,1996,male,35-54 years,3749624,Colombia1996,"97,16,01,09,278",2883,259,Boomers
5772,Colombia,1996,male,25-34 years,3258034,Colombia1996,"97,16,01,09,278",2883,225,Generation X
5773,Colombia,1996,female,15-24 years,3651707,Colombia1996,"97,16,01,09,278",2883,121,Generation X
5774,Colombia,1996,female,25-34 years,3336435,Colombia1996,"97,16,01,09,278",2883,58,Generation X
5775,Colombia,1996,female,35-54 years,4021393,Colombia1996,"97,16,01,09,278",2883,44,Boomers
5776,Colombia,1996,female,55-74 years,1533960,Colombia1996,"97,16,01,09,278",2883,15,Silent
5777,Colombia,1996,female,75+ years,352470,Colombia1996,"97,16,01,09,278",2883,3,G.I. Generation
5778,Colombia,1996,male,5-14 years,4344969,Colombia1996,"97,16,01,09,278",2883,21,Millenials
5779,Colombia,1996,female,5-14 years,4185267,Colombia1996,"97,16,01,09,278",2883,17,Millenials
5780,Colombia,1997,male,75+ years,260440,Colombia1997,"1,06,65,95,08,271",3106,34,G.I. Generation
5781,Colombia,1997,male,55-74 years,1349163,Colombia1997,"1,06,65,95,08,271",3106,117,Silent
5782,Colombia,1997,male,15-24 years,3775597,Colombia1997,"1,06,65,95,08,271",3106,315,Generation X
5783,Colombia,1997,male,25-34 years,3280278,Colombia1997,"1,06,65,95,08,271",3106,242,Generation X
5784,Colombia,1997,male,35-54 years,3906804,Colombia1997,"1,06,65,95,08,271",3106,234,Boomers
5785,Colombia,1997,female,15-24 years,3716547,Colombia1997,"1,06,65,95,08,271",3106,117,Generation X
5786,Colombia,1997,female,25-34 years,3362418,Colombia1997,"1,06,65,95,08,271",3106,70,Generation X
5787,Colombia,1997,female,35-54 years,4189374,Colombia1997,"1,06,65,95,08,271",3106,57,Boomers
5788,Colombia,1997,female,55-74 years,1575903,Colombia1997,"1,06,65,95,08,271",3106,17,Silent
5789,Colombia,1997,female,75+ years,367426,Colombia1997,"1,06,65,95,08,271",3106,3,G.I. Generation
5790,Colombia,1997,male,5-14 years,4358250,Colombia1997,"1,06,65,95,08,271",3106,19,Millenials
5791,Colombia,1997,female,5-14 years,4196625,Colombia1997,"1,06,65,95,08,271",3106,17,Millenials
5792,Colombia,1998,male,75+ years,271456,Colombia1998,"98,44,37,39,941",2814,51,G.I. Generation
5793,Colombia,1998,male,15-24 years,3853955,Colombia1998,"98,44,37,39,941",2814,507,Generation X
5794,Colombia,1998,male,55-74 years,1390023,Colombia1998,"98,44,37,39,941",2814,182,Silent
5795,Colombia,1998,male,25-34 years,3292463,Colombia1998,"98,44,37,39,941",2814,402,Generation X
5796,Colombia,1998,male,35-54 years,4068675,Colombia1998,"98,44,37,39,941",2814,374,Boomers
5797,Colombia,1998,female,15-24 years,3789996,Colombia1998,"98,44,37,39,941",2814,247,Generation X
5798,Colombia,1998,female,25-34 years,3377856,Colombia1998,"98,44,37,39,941",2814,97,Generation X
5799,Colombia,1998,female,35-54 years,4362525,Colombia1998,"98,44,37,39,941",2814,88,Boomers
5800,Colombia,1998,female,5-14 years,4205288,Colombia1998,"98,44,37,39,941",2814,47,Millenials
5801,Colombia,1998,female,55-74 years,1623053,Colombia1998,"98,44,37,39,941",2814,18,Silent
5802,Colombia,1998,male,5-14 years,4369564,Colombia1998,"98,44,37,39,941",2814,36,Millenials
5803,Colombia,1998,female,75+ years,382185,Colombia1998,"98,44,37,39,941",2814,3,G.I. Generation
5804,Colombia,1999,male,75+ years,281533,Colombia1999,"86,18,61,58,685",2419,53,G.I. Generation
5805,Colombia,1999,male,55-74 years,1437035,Colombia1999,"86,18,61,58,685",2419,217,Silent
5806,Colombia,1999,male,15-24 years,3930904,Colombia1999,"86,18,61,58,685",2419,506,Generation X
5807,Colombia,1999,male,25-34 years,3300918,Colombia1999,"86,18,61,58,685",2419,414,Generation X
5808,Colombia,1999,male,35-54 years,4231334,Colombia1999,"86,18,61,58,685",2419,425,Boomers
5809,Colombia,1999,female,15-24 years,3860670,Colombia1999,"86,18,61,58,685",2419,240,Generation X
5810,Colombia,1999,female,25-34 years,3388982,Colombia1999,"86,18,61,58,685",2419,97,Generation X
5811,Colombia,1999,female,35-54 years,4537037,Colombia1999,"86,18,61,58,685",2419,90,Boomers
5812,Colombia,1999,female,5-14 years,4210355,Colombia1999,"86,18,61,58,685",2419,46,Millenials
5813,Colombia,1999,female,55-74 years,1676984,Colombia1999,"86,18,61,58,685",2419,17,Silent
5814,Colombia,1999,male,5-14 years,4377335,Colombia1999,"86,18,61,58,685",2419,35,Millenials
5815,Colombia,1999,female,75+ years,396321,Colombia1999,"86,18,61,58,685",2419,3,G.I. Generation
5816,Colombia,2000,male,75+ years,290481,Colombia2000,"99,88,65,77,331",2755,60,G.I. Generation
5817,Colombia,2000,male,15-24 years,3998961,Colombia2000,"99,88,65,77,331",2755,629,Generation X
5818,Colombia,2000,male,55-74 years,1491171,Colombia2000,"99,88,65,77,331",2755,198,Silent
5819,Colombia,2000,male,25-34 years,3310535,Colombia2000,"99,88,65,77,331",2755,438,Generation X
5820,Colombia,2000,male,35-54 years,4391802,Colombia2000,"99,88,65,77,331",2755,453,Boomers
5821,Colombia,2000,female,15-24 years,3921422,Colombia2000,"99,88,65,77,331",2755,262,Generation X
5822,Colombia,2000,female,25-34 years,3400584,Colombia2000,"99,88,65,77,331",2755,96,Generation X
5823,Colombia,2000,female,35-54 years,4710061,Colombia2000,"99,88,65,77,331",2755,99,Boomers
5824,Colombia,2000,female,75+ years,409711,Colombia2000,"99,88,65,77,331",2755,6,G.I. Generation
5825,Colombia,2000,female,5-14 years,4209864,Colombia2000,"99,88,65,77,331",2755,57,Millenials
5826,Colombia,2000,female,55-74 years,1738797,Colombia2000,"99,88,65,77,331",2755,23,Silent
5827,Colombia,2000,male,5-14 years,4378953,Colombia2000,"99,88,65,77,331",2755,37,Millenials
5828,Colombia,2001,male,75+ years,304065,Colombia2001,"98,20,35,46,156",2662,54,Silent
5829,Colombia,2001,male,55-74 years,1547265,Colombia2001,"98,20,35,46,156",2662,234,Silent
5830,Colombia,2001,male,15-24 years,4057598,Colombia2001,"98,20,35,46,156",2662,602,Millenials
5831,Colombia,2001,male,25-34 years,3328209,Colombia2001,"98,20,35,46,156",2662,439,Generation X
5832,Colombia,2001,male,35-54 years,4555809,Colombia2001,"98,20,35,46,156",2662,491,Boomers
5833,Colombia,2001,female,15-24 years,3976430,Colombia2001,"98,20,35,46,156",2662,302,Millenials
5834,Colombia,2001,female,25-34 years,3416780,Colombia2001,"98,20,35,46,156",2662,105,Generation X
5835,Colombia,2001,female,55-74 years,1803020,Colombia2001,"98,20,35,46,156",2662,30,Silent
5836,Colombia,2001,female,35-54 years,4884700,Colombia2001,"98,20,35,46,156",2662,71,Boomers
5837,Colombia,2001,female,5-14 years,4206893,Colombia2001,"98,20,35,46,156",2662,45,Millenials
5838,Colombia,2001,female,75+ years,427591,Colombia2001,"98,20,35,46,156",2662,4,Silent
5839,Colombia,2001,male,5-14 years,4376068,Colombia2001,"98,20,35,46,156",2662,35,Millenials
5840,Colombia,2002,male,75+ years,316252,Colombia2002,"97,93,33,91,976",2613,48,Silent
5841,Colombia,2002,male,15-24 years,4104822,Colombia2002,"97,93,33,91,976",2613,590,Millenials
5842,Colombia,2002,male,25-34 years,3344207,Colombia2002,"97,93,33,91,976",2613,460,Generation X
5843,Colombia,2002,male,55-74 years,1609818,Colombia2002,"97,93,33,91,976",2613,177,Silent
5844,Colombia,2002,male,35-54 years,4717038,Colombia2002,"97,93,33,91,976",2613,487,Boomers
5845,Colombia,2002,female,15-24 years,4019790,Colombia2002,"97,93,33,91,976",2613,295,Millenials
5846,Colombia,2002,female,25-34 years,3430874,Colombia2002,"97,93,33,91,976",2613,92,Generation X
5847,Colombia,2002,female,35-54 years,5056712,Colombia2002,"97,93,33,91,976",2613,81,Boomers
5848,Colombia,2002,female,5-14 years,4195227,Colombia2002,"97,93,33,91,976",2613,64,Millenials
5849,Colombia,2002,female,55-74 years,1874594,Colombia2002,"97,93,33,91,976",2613,28,Silent
5850,Colombia,2002,male,5-14 years,4364710,Colombia2002,"97,93,33,91,976",2613,53,Millenials
5851,Colombia,2002,female,75+ years,444232,Colombia2002,"97,93,33,91,976",2613,4,Silent
5852,Colombia,2003,male,75+ years,327352,Colombia2003,"94,68,45,84,163",2489,49,Silent
5853,Colombia,2003,male,55-74 years,1679338,Colombia2003,"94,68,45,84,163",2489,235,Silent
5854,Colombia,2003,male,25-34 years,3363500,Colombia2003,"94,68,45,84,163",2489,424,Generation X
5855,Colombia,2003,male,15-24 years,4143231,Colombia2003,"94,68,45,84,163",2489,508,Millenials
5856,Colombia,2003,male,35-54 years,4872021,Colombia2003,"94,68,45,84,163",2489,441,Boomers
5857,Colombia,2003,female,15-24 years,4053688,Colombia2003,"94,68,45,84,163",2489,299,Millenials
5858,Colombia,2003,female,25-34 years,3447910,Colombia2003,"94,68,45,84,163",2489,93,Generation X
5859,Colombia,2003,female,35-54 years,5222660,Colombia2003,"94,68,45,84,163",2489,96,Boomers
5860,Colombia,2003,female,55-74 years,1953968,Colombia2003,"94,68,45,84,163",2489,35,Silent
5861,Colombia,2003,female,75+ years,460065,Colombia2003,"94,68,45,84,163",2489,6,Silent
5862,Colombia,2003,female,5-14 years,4175544,Colombia2003,"94,68,45,84,163",2489,48,Millenials
5863,Colombia,2003,male,5-14 years,4345236,Colombia2003,"94,68,45,84,163",2489,35,Millenials
5864,Colombia,2004,male,75+ years,337747,Colombia2004,"1,17,07,48,63,822",3033,74,Silent
5865,Colombia,2004,male,55-74 years,1756739,Colombia2004,"1,17,07,48,63,822",3033,229,Silent
5866,Colombia,2004,male,15-24 years,4177514,Colombia2004,"1,17,07,48,63,822",3033,522,Millenials
